link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,furnishing_details,features,nearby_location
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-regency-park-2-dlf-phase-4-gurgaon-1777-sq-ft-spid-G83858754,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,1st   of 21 Floors,East,10+ Year Old,G83858754,"['4 Wardrobe', '7 Fan', '1 Exhaust Fan', '3 Geyser', '16 Light', '4 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['DLF Galleria', 'Golf Pavilion', 'Shri Vishwakarma', 'Ascent Public School', 'Vatika Business', 'IGI', 'Gurugram Railway', 'Tau Devi Lal', 'Paras Hospitals', 'Millennium City', 'Appu Ghar', 'Courtyard by Marriott']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2700-sq-ft-spid-T84829266,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,8th   of 25 Floors,East,1 to 5 Year Old,T84829266,"['1 Wardrobe', '1 Geyser', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Dwarka Sector 21', 'Gurugram Railway Station', 'Manipal Hospital, Palam Vihar', 'Dwarka Expressway', 'Vivanta New Delhi', 'BSF Golf Course', 'Indira Gandhi International Airport', 'Fun N Food Water & Amusment Park', 'GGS Indraprastha University', 'IHFL Concept Tech Park', 'Orchids The International School', 'Dwarka International Cricket Stadium', 'Pacific D21 Mall']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1478-sq-ft-r1-spid-U76618395,2 Bedrooms,2 Bathrooms,2 Balconies,"Study Room,Servant Room,Store Room,Pooja Room",Ground of 29 Floors,East,5 to 10 Year Old,U76618395,"['2 Wardrobe', '3 Fan', '1 Exhaust Fan', '2 Geyser', '4 Light', '2 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['PVR Drive in Theatre', 'Southern Peripheral Road', 'Airia Mall', 'Indira Gandhi International Airport', 'Lemon Tree Hotel, Sohna Road', 'De Adventure Park', 'MKD Hospital', 'Sohna Road', 'Alpine Convent School', 'Bhondsi Nature Park']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-4548-sq-ft-spid-O81733198,4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",14th   of 24 Floors,South-West,1 to 5 Year Old,O81733198,"['4 Wardrobe', '8 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '35 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Orchid Business Park', 'The Esplanade Mall', 'Gurgaon', 'Yashobhoomi Dwarka', 'Indira Gandhi Airport', 'SGT University', 'The Signature Hospital', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1852-sq-ft-spid-Q84888868,3 Bedrooms,3 Bathrooms,3 Balconies,,15th   of 26 Floors,East,1 to 5 Year Old,Q84888868,"['3 Wardrobe', '1 Water Purifier', '3 Fan', '1 Exhaust Fan', '3 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Lift(s)', 'Swimming Pool', 'Park', 'Bank Attached Property', 'Natural Light', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['The NorthCap University', 'IFFCO Chowk Metro Station', 'Dwarka Expressway', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'The Esplanade Mall by DHOOT GROUP', 'Hyatt Place Gurgaon Udyog Vihar', 'Columbia Asia Hospital', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1943-sq-ft-r3-spid-F71201294,3 Bedrooms,3 Bathrooms,3 Balconies,,10th   of 14 Floors,South,1 to 5 Year Old,F71201294,"['1 Wardrobe', '1 Fan', '1 Geyser', '1 Light', '1 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park']","['Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy', 'Nora Solomon Medicenter', 'Indira Gandhi International Airport', 'Signum 107', 'The Shikshiyan School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-sector-85-gurgaon-1675-sq-ft-spid-P85150150,3 Bedrooms,3 Bathrooms,3 Balconies,Others,3rd   of 12 Floors,North,5 to 10 Year Old,P85150150,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '20 Light', '1 Modular Kitchen', '1 Curtains', '1 Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Domestic Airport', 'Dwarka Expressway', ""Haldiram's"", 'IGI', 'Proposed Metro Station', 'Dhaula Kuan']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-silverglades-the-melia-sohna-gurgaon-1500-sq-ft-spid-I84779912,2 Bedrooms,2 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Study Room,Others",8th   of 14 Floors,East,0 to 1 Year Old,I84779912,"['2 Fan', '7 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Ascendas OneHub Gurgaon', 'Global City Centre Mall', 'Sohna Bus Stand', 'Western Peripheral Expressway', 'Sohna Road', 'Shambhu Dayal High School', 'GD Goenka University', 'Vardaan Hospital and Trauma Centre']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-habitat-sector-3-gurgaon-1444-sq-ft-r2-spid-Q78065665,2 Bedrooms,2 Bathrooms,3 Balconies,Servant Room,12nd   of 17 Floors,East,0 to 1 Year Old,Q78065665,"['4 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Separate entry for servant room', 'No open drainage around', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center', 'Waste Disposal', 'Rain Water Harvesting']","['Gems International School', 'HUDA Mini Golf Course', 'Appu Ghar Water Park', 'Star Mall', 'Dwarka Expressway', 'Huda City Centre Metro Station', 'ICFAI University', 'Indira Gandhi International Airport', 'Sneh Hospital', 'Country Inn & Suites by Radisson', 'National Highway 8']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-O81528177,3 Bedrooms,3 Bathrooms,1 Balcony,Pooja Room,3rd   of 20 Floors,North-East,1 to 5 Year Old,O81528177,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '5 Light', '1 Modular Kitchen', '1 Chimney', '5 AC', '1 Curtains', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Nakhrola stadium', 'DPG Institute of Technology', 'Indira Gandhi International Airport', 'Rao Bharat Singh International School', 'Holiday Inn Hotel Sector 90', 'NH-8, Imt Manesar', 'Sapphire 83 Mall', 'Aarvy Healthcare', 'Garhi Harsaru Junction', 'Nsg Golf Course', 'Imt Manesar']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1627-sq-ft-spid-Z83902004,3 Bedrooms,2 Bathrooms,2 Balconies,,2nd   of 4 Floors,East,0 to 1 Year Old,Z83902004,"['3 Bed', '2 Fan', '1 Microwave', '7 Light', '4 AC', '3 TV', '1 Modular Kitchen', '1 Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Fridge', 'No Sofa', 'No Stove', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Water purifier', 'Centrally Air Conditioned', 'Recently Renovated', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Shalom Presidency School', 'Gurugram Railway Station', 'Magnum Global Park', 'Airia Mall', 'Sushant University', 'Indira Gandhi International Airport', 'Sector 55-56 Metro Station', 'Grand Hyatt Gurgaon', 'Sohna Road', 'Marengo Asia Hospitals, Gurugram', 'Skyline Golf', 'Appu Ghar', 'Tau Devi Lal Athletic Stadium']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1900-sq-ft-spid-L85368606,3 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,12nd   of 15 Floors,North,1 to 5 Year Old,L85368606,"['3 Wardrobe', '7 Fan', '1 Exhaust Fan', '3 Geyser', '9 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Garhi Harsaru Junction', 'DPG Degree College', 'NH 48', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport', 'Unitech Business Park', 'Gurgaon World School', 'Nsg Golf Course', 'Entertainland Mall', 'Tau Devi Lal Athletic Stadium', 'Park Hospital']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1720-sq-ft-spid-R85368370,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,5th   of 15 Floors,North,1 to 5 Year Old,R85368370,"['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '2 Geyser', '7 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Garhi Harsaru Junction', 'DPG Degree College', 'NH 48', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport', 'Unitech Business Park', 'Gurgaon World School', 'Nsg Golf Course', 'Entertainland Mall', 'Tau Devi Lal Athletic Stadium', 'Park Hospital']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-O83508604,3 Bedrooms,3 Bathrooms,2 Balconies,,1st   of 19 Floors,,5 to 10 Year Old,O83508604,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '2 Geyser', '21 Light', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center']","['Nakhrola stadium', 'DPG Institute of Technology', 'Indira Gandhi International Airport', 'Rao Bharat Singh International School', 'Holiday Inn Hotel Sector 90', 'NH-8, Imt Manesar', 'Sapphire 83 Mall', 'Aarvy Healthcare', 'Garhi Harsaru Junction', 'Nsg Golf Course', 'Imt Manesar']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-skywalk-sector-74-gurgaon-2000-sq-ft-r2-spid-A78995157,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,13rd   of 30 Floors,North-East,1 to 5 Year Old,A78995157,"['1 Water Purifier', '6 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '8 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '5 AC', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Gurgaon - Delhi Expy, Sector 75A', 'Hyatt Regency', 'Omaxe Gurgaon Mall', 'HUDA complex Metro Station', 'Basai Dhankot Railway Station', 'Rites Office Complex', 'Tau DeviLal Sports Complex', 'Indira Gandhi Intl Airport', 'DLF Golf and Country Club', 'Gurugram University', 'Lady Florence Public School', 'De Adventure Park', 'Park Hospital']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-2660-sq-ft-spid-G84943926,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,11st   of 32 Floors,North-East,1 to 5 Year Old,G84943926,"['8 Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', '10 Light', '1 Chimney', '6 AC', '1 Modular Kitchen', '4 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']","['Nakhrola Stadium', 'Singhania University, Manesar', 'Miracles Apollo Hospital', 'INXT City Centre', 'National Highway 48', 'Sapphire 83', 'IGI Airport', 'Friends Public school', 'Garhi Harsaru Junction', 'Nsg Golf Course', 'Hyatt Regency']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pioneer-araya-sector-62-gurgaon-3498-sq-ft-spid-B83797308,3 Bedrooms,5 Bathrooms,2 Balconies,Servant Room,12nd   of 34 Floors,East,1 to 5 Year Old,B83797308,"['3 Wardrobe', '5 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Medanta', 'IILM University, Gurugram', 'Swastik Multispeciality Hospital', 'Indira Gandhi International Airport', 'Emaar Digital Greens Tower B', 'Lemon Tree Hotel Sector 60', 'Sector 54 Chowk', 'SkyJumper Trampoline Park', 'Golf Ground', 'Paras Trinity Shopping Mall', 'Tau Devi Lal Athletic Stadium']"
