property_name,society,price,area,areawithtype,property_id,link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,furnishing_details,features,nearby_location
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",ARJUN MARG DLF 1,₹6 Cr,"₹13,157 /sqft","4,560 sqft (424 sqm) Carpet Area",Z85625406,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-4560-sq-ft-spid-Z85625406,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room,Others",2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '12 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '19 Light', '1 Chimney', '11 AC', '1 Modular Kitchen', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Bahrisons library', 'Hanuman Mandir', 'PVR Cinames', 'Dighent cafe', 'Indusind bank', 'Sidhesh Hospital Gurgaon', 'Dlf phase 1 metro station', 'Sikandarpur metro station', 'Axis bank ATM', 'Dlf phase 2 metro station', 'Krishna Family Clinic', 'Fat', 'The Dental Lounge', 'Kotak mahindra bank ATM', 'Nowhere Brewpub and cafe', 'The shopping mall', 'Marwah Clinic', 'Emaar Business Park', 'Uma Sanjeevani Health Centre And Hospital', 'Abn amro bank', 'Anahat Hospital', 'Rbs ATM', 'PK Online', 'Lord krishna bank', ""St Stephen's Hospital Health Care Facility"", 'Hsbc bank', 'Sector 42-43 metro station', 'Icici bank ATM', 'Sitaram Bhartia', 'Guru dronacharya metro station', 'Kotak mahindra bank', 'Divine Look Clinic Centre 1', 'Lord Krishna Hospital', '98.4', 'Guardian', 'Chikitsa', 'Sikka Maternity And Surgical Center', 'Sikandarpur rmrg metro station', 'Guardian Pharmacy', 'Surgi Center Clinic', 'Food Court', 'M2M Cybernetics', 'Blue Tokai Coffee Roasters', 'Durga Poly Clinic', 'Upkar Clinic', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Starbucks', 'Sikanderpur metro station']"
"4 BHK Independent Builder Floor in DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",₹5.5 Cr,"₹16,666 /sqft","3,300 sqft (307 sqm) Super Built-up Area",N84761760,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-3300-sq-ft-spid-N84761760,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room",4th   of 4 Floors,South-East,0 to 1 Year Old,"['10 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '1 Microwave', '35 Light', '1 Chimney', '10 AC', '1 Modular Kitchen', '13 TV', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Gurgaon Central Mall', 'PVR Cinames', 'Dighent cafe', 'Privat Hospital', 'Sidhesh Hospital Gurgaon', 'Sikandarpur metro station', 'Axis bank ATM', 'Thukral Hospital', 'DT Cinemas', 'Mg road metro station', 'DLF Cyber City Phase II', 'Indusind bank', 'Fat', 'Belgian Waffle', 'Parishram Resources', 'CCD', 'Umkal Hospital', 'Nowhere Brewpub and cafe', 'Pan Bangkok', 'Uma Sanjeevani Health Centre And Hospital', 'PVR Metropolitan', 'Abn amro bank', 'Pizza Hut', 'Lord krishna bank', 'Jain Bhawan', 'Hsbc bank', 'Icici bank ATM', 'Kotak mahindra bank', 'Lord Krishna Hospital', '98.4', 'Drunken Monkey', 'Guardian', 'Iffco chowk metro station', 'Neelkanth Medico', 'MGF Metropolitan', 'Arya Samaj Mandir', 'Surgi Center Clinic', 'Community Center Sukhrali', 'American Montessori', 'Punjab national bank ATM', 'NutrioBox Gurugram', 'Barbecue Grill', 'Taikisha Engineering PVT', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Standard chartered ATM', 'Sikanderpur metro station']"
"4 BHK Independent Builder Floor in B Block Sushant Lok Phase 1, Gurgaon",Super Luxury Fabulous Construction,₹4 Cr,"₹14,815 /sqft","2,700 sqft (251 sqm) Super Built-up Area",M85204810,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-M85204810,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,2nd   of 4 Floors,South-West,0 to 1 Year Old,"['10 Wardrobe', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '1 Microwave', '10 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Club house / Community Center']","['Bahrisons library', 'The Oriental Bloom Chinese and Thai', 'Dighent cafe', 'Fat', 'Sidhesh Hospital Gurgaon', 'Axis bank ATM', 'Belgian Waffle', 'Stones2milestones', 'Gola Sizzles', 'Zura', 'Bikanervala', 'Black Mambaa', 'CCD', 'Ncr library', 'Kotak mahindra bank ATM', 'Umkal Hospital', 'Balaji Vegetarian Paradise', 'Huda city centre metro station', 'Nowhere Brewpub and cafe', 'MoB Ministory of Beer', 'Park Baluchi', 'Gravity Space Bar', 'Icici bank', 'Pizza Hut', 'Rbs ATM', 'PK Online', 'Icici bank ATM', 'Sitaram Bhartia', 'Beer & Whisky Bar', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Drunken Monkey', 'Iffco chowk metro station', 'Chikitsa', 'Dr. Naval Mendiratta', 'Guardian Pharmacy', 'Mantis Eye LLP', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Blue Tokai Coffee Roasters', 'Gupta', 'PWO house', 'Roots', 'Barbecue Grill', 'The Chicken Boat', 'Axis bank', 'Hdfc bank', 'Starbucks', 'Centre For Sight Gurgaon Sector 29', 'Standard chartered ATM', 'Naveidyam']"
"3 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",BEST PRICE DEAL,₹3 Cr,"₹14,999 /sqft","2,000 sqft (186 sqm) Carpet Area",V85623682,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-2000-sq-ft-spid-V85623682,3 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room,Others",1st   of 4 Floors,East,0 to 1 Year Old,"['5 Wardrobe', '9 Fan', '1 Exhaust Fan', '8 Geyser', '1 Stove', '1 Microwave', '11 Light', '1 Modular Kitchen', '1 Chimney', '8 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Gurgaon Central Mall', 'Hanuman Mandir', 'PVR Cinames', 'Privat Hospital', 'Sidhesh Hospital Gurgaon', 'Sikandarpur metro station', 'Axis bank ATM', 'Indusind bank', 'Dlf phase 2 metro station', 'Mg road metro station', 'DLF Cyber City Phase II', 'DT Cinemas', 'Parishram Resources', 'KPMG', 'Pan Bangkok', 'Emaar Business Park', 'Uma Sanjeevani Health Centre And Hospital', 'PVR Metropolitan', 'Abn amro bank', 'Kailash Nursing Home Gurgaon', 'Lord krishna bank', 'Jain Bhawan', 'Hsbc bank', 'Microsoft', 'Kotak mahindra bank', 'Divine Look Clinic Centre 1', 'Lord Krishna Hospital', '98.4', 'CEVA Logistics India', 'Guardian', 'Neelkanth Medico', 'Sikandarpur rmrg metro station', 'MGF Metropolitan', 'Arya Samaj Mandir', 'Surgi Center Clinic', 'American Montessori', 'Punjab national bank ATM', 'Durga Poly Clinic', 'NutrioBox Gurugram', 'Mukesh Dhaba', 'Barbecue Grill', 'Vodafone belvedere towers metro station', 'Taikisha Engineering PVT', 'Boston Consulting Group', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Sikanderpur metro station']"
"3 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",PARK FACING FLOOR,₹3.4 Cr,"₹17,000 /sqft","2,000 sqft (186 sqm) Carpet Area",I85623590,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-2000-sq-ft-spid-I85623590,3 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Others,Study Room",4th   of 4 Floors,East,0 to 1 Year Old,"['5 Wardrobe', '9 Fan', '1 Exhaust Fan', '8 Geyser', '1 Microwave', '1 Stove', '11 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Gurgaon Central Mall', 'PVR Cinames', 'Dighent cafe', 'Privat Hospital', 'Thukral Hospital', 'Axis bank ATM', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'DT Cinemas', 'Mg road metro station', 'DLF Cyber City Phase II', 'Belgian Waffle', 'Parishram Resources', 'CCD', 'Umkal Hospital', 'Citi bank ATM', 'Pan Bangkok', 'Uma Sanjeevani Health Centre And Hospital', 'PVR Metropolitan', 'Abn amro bank', 'Pizza Hut', 'Lord krishna bank', 'Jain Bhawan', 'Hsbc bank', 'Icici bank ATM', 'Kotak mahindra bank', 'Lord Krishna Hospital', '98.4', 'Drunken Monkey', 'Guardian', 'Iffco chowk metro station', 'Neelkanth Medico', 'MGF Metropolitan', 'Arya Samaj Mandir', 'Surgi Center Clinic', 'Community Center Sukhrali', 'American Montessori', 'Punjab national bank ATM', 'NutrioBox Gurugram', 'Roots', 'Barbecue Grill', 'Vodafone belvedere towers metro station', 'Taikisha Engineering PVT', 'Grofers Supply Chain & CRM', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Standard chartered ATM']"
"3 BHK Independent Builder Floor in DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",₹3.1 Cr,"₹16,020 /sqft","1,935 sqft (180 sqm) Carpet Area",B85623282,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-1935-sq-ft-spid-B85623282,3 Bedrooms,4 Bathrooms,3 Balconies,"Pooja Room,Study Room,Others,Servant Room",1st   of 4 Floors,North-East,1 to 5 Year Old,"['1 Water Purifier', '11 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '23 Light', '1 Modular Kitchen', '1 Curtains', '1 Chimney', '5 AC', '12 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Gurgaon Central Mall', 'PVR Cinames', 'Dighent cafe', 'Privat Hospital', 'Thukral Hospital', 'Axis bank ATM', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'DT Cinemas', 'Mg road metro station', 'DLF Cyber City Phase II', 'Belgian Waffle', 'Parishram Resources', 'CCD', 'Umkal Hospital', 'Citi bank ATM', 'Pan Bangkok', 'Uma Sanjeevani Health Centre And Hospital', 'PVR Metropolitan', 'Abn amro bank', 'Pizza Hut', 'Lord krishna bank', 'Jain Bhawan', 'Hsbc bank', 'Icici bank ATM', 'Kotak mahindra bank', 'Lord Krishna Hospital', '98.4', 'Drunken Monkey', 'Guardian', 'Iffco chowk metro station', 'Neelkanth Medico', 'MGF Metropolitan', 'Arya Samaj Mandir', 'Surgi Center Clinic', 'Community Center Sukhrali', 'American Montessori', 'Punjab national bank ATM', 'NutrioBox Gurugram', 'Roots', 'Barbecue Grill', 'Vodafone belvedere towers metro station', 'Taikisha Engineering PVT', 'Grofers Supply Chain & CRM', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Standard chartered ATM']"
"4 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon","Sushant Lok Phase 1, Gurgaon",₹3.95 Cr,"₹14,629 /sqft","2,700 sqft (251 sqm) Super Built-up Area",T85131642,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-T85131642,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Servant Room",2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '8 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '5 Geyser', '1 Stove', '12 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Sofa', 'No TV']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal']","['Bahrisons library', 'Hanuman Mandir', 'Dighent cafe', 'Fat', 'New Life Church', 'Belgian Waffle', 'Stones2milestones', 'Hdfc bank ATM', 'School of Inspired Leadership SOIL', 'CCD', 'Ncr library', 'Arihant Hospital', 'Bharat petroleum', 'Kotak mahindra bank ATM', 'Balaji Vegetarian Paradise', 'Huda city centre metro station', 'Nowhere Brewpub and cafe', 'Dawnbit', 'Icici bank', 'Sagar Ratna', 'Rbs ATM', 'PK Online', 'Cafe Tonini', ""Carl's Jr."", 'Sector 42-43 metro station', 'Pernod Ricard Charitable Dispensary', 'Sitaram Bhartia', 'Two Horizon Center', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Drunken Monkey', 'Chikitsa', 'Dr. Naval Mendiratta', 'Guardian Pharmacy', 'Mantis Eye LLP', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Blue Tokai Coffee Roasters', 'Gupta', 'Hdfc ATM', 'PWO house', 'The Chicken Boat', 'Axis bank', 'Hdfc bank', 'Paras Hospital Gurgaon', 'Shophouse by Kylin', 'Starbucks', 'Standard chartered ATM', 'Naveidyam']"
"4 BHK Independent Builder Floor in DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",₹5 Cr,"₹15,625 /sqft","3,200 sqft (297 sqm) Super Built-up Area",Q84775502,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-3200-sq-ft-spid-Q84775502,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room",2nd   of 4 Floors,South-East,0 to 1 Year Old,"['4 Wardrobe', '10 Fan', '1 Exhaust Fan', '5 Geyser', '1 Microwave', '1 Stove', '40 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Waste Disposal', 'Rain Water Harvesting']","['Bahrisons library', 'Hanuman Mandir', 'PVR Cinames', 'Dighent cafe', 'Fat', 'Sidhesh Hospital Gurgaon', 'Dlf phase 1 metro station', 'Sikandarpur metro station', 'New Life Church', 'Axis bank ATM', 'Belgian Waffle', 'The Dental Lounge', 'CCD', 'Naveidyam', 'Ncr library', 'Kotak mahindra bank ATM', 'Balaji Vegetarian Paradise', 'Nowhere Brewpub and cafe', 'The shopping mall', 'Marwah Clinic', 'Sagar Ratna', 'Rbs ATM', 'PK Online', 'Cafe Tonini', ""Carl's Jr."", 'Sector 42-43 metro station', 'Icici bank ATM', 'Sitaram Bhartia', 'Two Horizon Center', 'Divine Look Clinic Centre 1', 'Lord Krishna Hospital', 'Drunken Monkey', 'Chikitsa', 'Sikka Maternity And Surgical Center', 'Sikandarpur rmrg metro station', 'Guardian Pharmacy', 'Mantis Eye LLP', 'Food Court', 'Blue Tokai Coffee Roasters', 'Barbecue Grill', 'The Chicken Boat', 'Axis bank', 'Shophouse by Kylin', 'Paras Hospital Gurgaon', 'Starbucks', 'Standard chartered ATM', 'Sikanderpur metro station']"
"4 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",TOP FLOOR 5BHK,₹6 Cr,"₹15,000 /sqft","4,000 sqft (372 sqm) Carpet Area",K85624160,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-4000-sq-ft-spid-K85624160,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Others,Study Room",4th   of 4 Floors,East,0 to 1 Year Old,"['11 Wardrobe', '13 Fan', '1 Exhaust Fan', '8 Geyser', '1 Microwave', '1 Stove', '13 Light', '1 Modular Kitchen', '1 Chimney', '10 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Gurgaon Central Mall', 'PVR Cinames', 'Privat Hospital', 'Sidhesh Hospital Gurgaon', 'Sikandarpur metro station', 'Axis bank ATM', 'Thukral Hospital', 'Dlf phase 2 metro station', 'Mg road metro station', 'DLF Cyber City Phase II', 'DT Cinemas', 'Indusind bank', 'Parishram Resources', 'KPMG', 'Pan Bangkok', 'Emaar Business Park', 'Uma Sanjeevani Health Centre And Hospital', 'PVR Metropolitan', 'Abn amro bank', 'Lord krishna bank', 'Jain Bhawan', 'Hsbc bank', 'Icici bank ATM', 'Microsoft', 'Kotak mahindra bank', 'Lord Krishna Hospital', '98.4', 'CEVA Logistics India', 'Guardian', 'Iffco chowk metro station', 'Neelkanth Medico', 'MGF Metropolitan', 'Arya Samaj Mandir', 'Surgi Center Clinic', 'Bain & Company', 'American Montessori', 'Punjab national bank ATM', 'NutrioBox Gurugram', 'Mukesh Dhaba', 'Barbecue Grill', 'Vodafone belvedere towers metro station', 'Taikisha Engineering PVT', 'Grofers Supply Chain & CRM', 'Boston Consulting Group', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Sikanderpur metro station']"
"4 BHK Independent Builder Floor in DLF Phase 4, Gurgaon",Dlf Phase 4 Brand New Builder Floor,₹5.25 Cr,"₹19,444 /sqft","3,240 sqft (301 sqm) Super Built-up Area",G84260396,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-3240-sq-ft-spid-G84260396,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Servant Room",2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '20 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '12 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Park', 'Internet/wi-fi connectivity', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Bahrisons library', 'Gurgaon Central Mall', 'PVR Cinames', 'Dighent cafe', 'Privat Hospital', 'Sidhesh Hospital Gurgaon', 'Axis bank ATM', 'Indusind bank', 'Belgian Waffle', 'DT Cinemas', 'Mg road metro station', 'Fat', 'CCD', 'Ncr library', 'Kotak mahindra bank ATM', 'Umkal Hospital', 'Nowhere Brewpub and cafe', 'Pan Bangkok', 'Uma Sanjeevani Health Centre And Hospital', 'Abn amro bank', 'PVR Metropolitan', 'Pizza Hut', 'Lord krishna bank', 'Jain Bhawan', 'Hsbc bank', 'Icici bank ATM', 'Sitaram Bhartia', 'Kotak mahindra bank', 'Lord Krishna Hospital', '98.4', 'Max Hospital', 'Drunken Monkey', 'Guardian', 'Iffco chowk metro station', 'Arya Samaj Mandir', 'MGF Metropolitan', 'Blue Tokai Coffee Roasters', 'Punjab national bank ATM', 'NutrioBox Gurugram', 'Roots', 'Barbecue Grill', 'The Chicken Boat', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Starbucks', 'Standard chartered ATM', 'Naveidyam']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",DUPLEX GROUND FLOOR,₹6.5 Cr,"₹14,254 /sqft","4,560 sqft (424 sqm) Carpet Area",H85625448,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-4560-sq-ft-spid-H85625448,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room,Others",1st   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '12 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '19 Light', '11 AC', '1 Modular Kitchen', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Bahrisons library', 'Hanuman Mandir', 'PVR Cinames', 'Dighent cafe', 'Indusind bank', 'Sidhesh Hospital Gurgaon', 'Dlf phase 1 metro station', 'Sikandarpur metro station', 'Axis bank ATM', 'Dlf phase 2 metro station', 'Krishna Family Clinic', 'Fat', 'Belgian Waffle', 'The Dental Lounge', 'Kotak mahindra bank ATM', 'Nowhere Brewpub and cafe', 'The shopping mall', 'Marwah Clinic', 'Emaar Business Park', 'Uma Sanjeevani Health Centre And Hospital', 'Abn amro bank', 'Anahat Hospital', 'Rbs ATM', 'PK Online', 'Lord krishna bank', ""St Stephen's Hospital Health Care Facility"", 'Hsbc bank', 'Icici bank ATM', 'Sitaram Bhartia', 'Guru dronacharya metro station', 'Kotak mahindra bank', 'Divine Look Clinic Centre 1', 'Lord Krishna Hospital', '98.4', 'Guardian', 'Chikitsa', 'Sikka Maternity And Surgical Center', 'Sikandarpur rmrg metro station', 'Guardian Pharmacy', 'Surgi Center Clinic', 'Food Court', 'M2M Cybernetics', 'Blue Tokai Coffee Roasters', 'Durga Poly Clinic', 'Upkar Clinic', 'Axis bank', 'Hdfc bank', 'Religare Wellness', 'Starbucks', 'Sikanderpur metro station']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",₹4 Cr,"₹14,814 /sqft","2,700 sqft (251 sqm) Carpet Area",W85667932,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2700-sq-ft-spid-W85667932,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Study Room,Others,Servant Room",2nd   of 4 Floors,East,1 to 5 Year Old,"['1 Water Purifier', '12 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '22 Light', '1 Curtains', '1 Chimney', '8 AC', '1 Modular Kitchen', '18 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Bahrisons library', 'Hanuman Mandir', 'Dighent cafe', 'Fat', 'Sidhesh Hospital Gurgaon', 'Dlf phase 1 metro station', 'Sikandarpur metro station', 'New Life Church', 'Belgian Waffle', 'The Dental Lounge', 'CCD', 'Naveidyam', 'Ncr library', 'Kotak mahindra bank ATM', 'Balaji Vegetarian Paradise', 'Nowhere Brewpub and cafe', 'The shopping mall', 'Marwah Clinic', 'Emaar Business Park', 'Sagar Ratna', 'Rbs ATM', 'PK Online', 'Cafe Tonini', ""Carl's Jr."", 'Sector 42-43 metro station', 'Icici bank ATM', 'Sitaram Bhartia', 'Guru dronacharya metro station', 'Two Horizon Center', 'Divine Look Clinic Centre 1', 'Drunken Monkey', 'Chikitsa', 'Clock tower', 'Sikka Maternity And Surgical Center', 'Sikandarpur rmrg metro station', 'Guardian Pharmacy', 'Mantis Eye LLP', 'Food Court', 'Blue Tokai Coffee Roasters', 'The Chicken Boat', 'Axis bank', 'Shophouse by Kylin', 'Paras Hospital Gurgaon', 'Starbucks', 'Standard chartered ATM', 'Sikanderpur metro station']"
