link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,areawithtype,furnishing_details,features,nearby_location
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-38-gurgaon-2610-sq-ft-spid-U83858356,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room,Others",,East,0 to 1 Year Old,U83858356,2610 sqft (242.48 sqm) Plot Area,"['1 Water Purifier', '6 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '1 Geyser', '1 Stove', '10 Light', '6 AC', '1 Chimney', '5 TV', '1 Modular Kitchen', '1 Curtains', '5 Bed', '3 Wardrobe', '1 Sofa', '1 Microwave', '1 Washing Machine']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Genius', 'Wellness Eye Centre', 'Amity Global School', 'Haldiram', 'Icici bank', 'Hdfc bank ATM', 'India Oil', 'Gurgaon Election Commission', 'Park Hospital Gurgaon', 'Raheja Mall', 'Stellar Data Recovery', 'Gardian Pharmacy', 'Sukhmani Hospital Pvt. Ltd', 'Rajiv Chowk Mosque', 'Vishesh Dental', 'Icici bank ATM', 'SRS Cinemas', 'Om Sweets', 'Fast food', 'Dayal Eye & Maternity Centre', 'Smile Plus Dental Clinic', 'Manav Rachna School', 'Meher Clinic', 'Axis bank ATM', 'Apollo Pharmacy', 'Darbar', 'Neelkanth Health Care', 'KFC', 'Airforce Hospital', 'Manav Rachna Swimming Pool', 'Best Urologist Atcomplete Family Clinic', 'Pushpanjali Hospital Gurgaon', 'Medanta', 'Dr. Aruna Kalra', 'State bank of india ATM', 'CR Model Public School', 'Dispencery', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Delhi Public School Primary Section', 'McKinsey & Company', 'Samvit Health Care', 'Bansal Medicare and Maternity Centre', 'Pushpanjali Hospital', 'Road and Traffic Authority', 'Kendriya Vidyalaya No.2 Sohna Road', 'Raj Restaurant', 'Hdfc bank', 'Fast Food']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-mgf-the-vilas-palam-vihar-gurgaon-4500-sq-ft-spid-T81930830,6 Bedrooms,7 Bathrooms,3+ Balconies,"Study Room,Servant Room,Store Room",3 Floors,North-East,1 to 5 Year Old,T81930830,4500 sqft (418.06 sqm) Plot Area,"['6 Wardrobe', '1 Water Purifier', '10 Fan', '1 Exhaust Fan', '8 Geyser', '25 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Recently Renovated', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal']","['Religare Wellness', 'Durga Poly Clinic', 'Krishna Family Clinic', 'Lord krishna bank', 'NutrioBox Gurugram', 'DT Cinemas', 'Mukesh Dhaba', 'Cosmodentz Dental Clinic', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Arya Samaj Mandir', 'RBS Dental Clinic', 'American Montessori', 'Axis bank ATM', 'Shri Shiv Shakthi Mandir', 'Hsbc bank', 'Taikisha Engineering PVT', 'Central bank ATM', 'Abn amro bank', 'KPMG', '98.4', 'Kotak mahindra bank', 'Standard chartered bank', 'Dlf phase 2 metro station', 'Guardian', 'Mg road metro station', 'Sikanderpur metro station', 'Microsoft', 'DLF Cyber City Phase II', 'Axis bank', 'CEVA Logistics India', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Indusind bank', 'Central bank atm teste 001112', 'PVR Metropolitan', 'Bain & Company', 'Sikandarpur metro station', 'Sikandarpur rmrg metro station', 'Jain Bhawan', 'Boston Consulting Group', 'Kailash Nursing Home Gurgaon', 'Lord Krishna Hospital', 'Emaar Business Park', 'MGF Metropolitan', 'Hdfc bank', 'Pan Bangkok', 'Relief Physiotherapy Clinic']"
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-960-sq-ft-spid-U84751510,2 Bedrooms,2 Bathrooms,1 Balcony,Others,2 Floors,North,0 to 1 Year Old,U84751510,450 sqft (41.81 sqm) Plot Area | 960 sqft (89.19 sqm) Built-up Area | 900 sqft (83.61 sqm) Carpet Area,"['4 Fan', '1 Exhaust Fan', '11 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Visitor Parking', 'Waste Disposal']","['Prateek Nursing Home And Polyclinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'R K Hospital Gurgaon', 'Esic Hospital Gurugram', 'Palam Vihar Vyapar kendra', 'Indian bank', 'Chirag Hospital Pvt. Ltd', 'Bhardwaj Hospital', 'Gurgaon railway station', 'Dr. Hitesh Dawar', 'Dr. Mittal Clinic', 'Jiya Clinic', 'Chintapurni Mandir', 'Dr. Sindhu Clinic', 'Gurgaon Eye Centre', 'Sarvodya Hospital', 'Kalyan Hospital Gurgaon', 'State bank ATM', 'Kotak bank', 'Shree Krishna Hospital Gurgaon', 'Kr Dental Hub', 'Sneh Hospital Gurgaon', 'Dr. Ashok Jain', 'Pizza Hut', 'Apna Enclave', 'Yashroop Medical Centre', 'Hdfc bank', 'GH Gurgaon', 'St. Michaels Sr. Sec. School', ""Dr. Anurag's Child Care Clinic""]"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-1550-sq-ft-spid-U84287458,4 Bedrooms,3 Bathrooms,1 Balcony,Others,2 Floors,North,1 to 5 Year Old,U84287458,740 sqft (68.75 sqm) Plot Area | 1550 sqft (144.0 sqm) Built-up Area | 1500 sqft (139.35 sqm) Carpet Area,"['6 Fan', '1 Exhaust Fan', '14 Light', '1 Modular Kitchen', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Visitor Parking', 'Waste Disposal']","['Prateek Nursing Home And Polyclinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'R K Hospital Gurgaon', 'Esic Hospital Gurugram', 'Palam Vihar Vyapar kendra', 'Indian bank', 'Chirag Hospital Pvt. Ltd', 'Bhardwaj Hospital', 'Gurgaon railway station', 'Dr. Hitesh Dawar', 'Dr. Mittal Clinic', 'Jiya Clinic', 'Chintapurni Mandir', 'Dr. Sindhu Clinic', 'Gurgaon Eye Centre', 'Sarvodya Hospital', 'Kalyan Hospital Gurgaon', 'State bank ATM', 'Kotak bank', 'Shree Krishna Hospital Gurgaon', 'Kr Dental Hub', 'Sneh Hospital Gurgaon', 'Dr. Ashok Jain', 'Pizza Hut', 'Apna Enclave', 'Yashroop Medical Centre', 'Hdfc bank', 'GH Gurgaon', 'St. Michaels Sr. Sec. School', ""Dr. Anurag's Child Care Clinic""]"
https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-south-city-2-gurgaon-540-sq-ft-r3-spid-H78466471,10 Bedrooms,10 Bathrooms,3+ Balconies,"Servant Room,Store Room,Pooja Room,Study Room",5 Floors,North,0 to 1 Year Old,H78466471,540 sqft (50.17 sqm) Plot Area,"['1 Water Purifier', '11 Fan', '1 Fridge', '1 Exhaust Fan', '10 Geyser', '50 Light', '10 AC', '10 TV', '1 Modular Kitchen', '10 Bed', '10 Wardrobe', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Sofa', 'No Stove', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Swimming Pool', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']",[]
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ganga-valley-sector-78-gurgaon-1611-sq-ft-spid-M84713982,3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,,North-East,,M84713982,1611 sqft (149.67 sqm) Plot Area,"['2 Wardrobe', '1 Exhaust Fan', '20 Light', '1 Modular Kitchen', '4 AC', '1 Curtains', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Vatika Town Square', 'AapnoGhar Amusement Park', 'Hyatt Regency', 'Classic Golf Course', 'IIM University', 'National Highway 48', 'Fortis Hospital', 'Mount Olympus School', 'Garhi Harsaru Junction', 'IGI Airport', 'Vatika Light House']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-4500-sq-ft-spid-E84341194,5 Bedrooms,5 Bathrooms,3+ Balconies,"Study Room,Pooja Room,Servant Room,Store Room",4 Floors,East,1 to 5 Year Old,E84341194,4500 sqft (418.06 sqm) Plot Area | 4500 sqft (418.06 sqm) Carpet Area,"['3 Wardrobe', '9 Fan', '1 Exhaust Fan', '5 Geyser', '1 Microwave', '21 Light', '7 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Sector 55-56 Rapid Metro Station', 'The Oberoi', 'DLF Golf and Country Club', 'Tau DeviLal Sports Complex', 'Gurugram University', 'Delhi Public School', 'Indira Gandhi International Airport', 'Basai Dhankot stataion', 'Park Hospital', 'Vatika Business Centre', 'De Adventure Park', 'NH 48', 'HUB 66']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-350-sq-ft-spid-V84031378,5 Bedrooms,5 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,,5 to 10 Year Old,V84031378,350 sqft (32.52 sqm) Plot Area | 6520 sqft (605.73 sqm) Carpet Area,"['2 Wardrobe', '7 Fan', '1 Exhaust Fan', '5 Geyser', '20 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Sector 55-56 Rapid Metro Station', 'The Oberoi', 'DLF Golf and Country Club', 'Tau DeviLal Sports Complex', 'Gurugram University', 'Delhi Public School', 'Indira Gandhi International Airport', 'Basai Dhankot stataion', 'Park Hospital', 'Vatika Business Centre', 'De Adventure Park', 'NH 48', 'HUB 66']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-birla-navya-sector-63a-gurgaon-3617-sq-ft-spid-C83757688,,,,,,,,,,,[],[]
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-3240-sq-ft-spid-K84625526,6 Bedrooms,6 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Others",2 Floors,North-East,1 to 5 Year Old,K84625526,3240 sqft (301.01 sqm) Plot Area,"['8 Wardrobe', '9 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '10 Light', '1 Chimney', '1 Modular Kitchen', '8 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Sector 55-56 Rapid Metro Station', 'The Oberoi', 'DLF Golf and Country Club', 'Tau DeviLal Sports Complex', 'Gurugram University', 'Delhi Public School', 'Indira Gandhi International Airport', 'Basai Dhankot stataion', 'Park Hospital', 'Vatika Business Centre', 'De Adventure Park', 'NH 48', 'HUB 66']"
https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-57-gurgaon-2367-sq-ft-r1-spid-G78854395,9 Bedrooms,9 Bathrooms,3+ Balconies,Pooja Room,3 Floors,North-West,5 to 10 Year Old,G78854395,2367 sqft (219.9 sqm) Plot Area,,"['Feng Shui / Vaastu Compliant', 'Water Storage', 'Park', 'Visitor Parking', 'Natural Light']",[]
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-a-dlf-city-phase-1-gurgaon-4500-sq-ft-spid-N84379860,5 Bedrooms,5 Bathrooms,3 Balconies,"Study Room,Servant Room,Others",2 Floors,North-East,10+ Year Old,N84379860,4500 sqft (418.06 sqm) Plot Area,"['1 Water Purifier', '8 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '5 Geyser', '1 Stove', '16 Light', '1 Chimney', '1 Modular Kitchen', '8 AC', '1 Curtains', '4 TV', '5 Bed', '6 Wardrobe', '1 Sofa', '1 Microwave', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water Storage', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'Divine Look Clinic Centre 1', 'Religare Wellness', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Nowhere Brewpub and cafe', 'Blue Tokai Coffee Roasters', 'DT Cinemas', 'Sikka Maternity And Surgical Center', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Sitaram Bhartia', 'Icici bank ATM', 'CCD', 'Bahrisons library', 'Axis bank ATM', 'Hsbc bank', 'Hanuman Mandir', 'Abn amro bank', 'Standard chartered ATM', 'Dlf phase 1 metro station', '98.4', 'Kotak mahindra bank', 'Drunken Monkey', 'Fat', 'Guardian', 'Belgian Waffle', 'Sikanderpur metro station', 'Mg road metro station', 'Axis bank', 'Chikitsa', 'Surgi Center Clinic', 'Indusind bank', 'The shopping mall', 'PVR Metropolitan', 'Sikandarpur rmrg metro station', 'Sikandarpur metro station', 'Marwah Clinic', 'Starbucks', 'Sidhesh Hospital Gurgaon', 'Dighent cafe', 'Lord Krishna Hospital', 'Emaar Business Park', 'MGF Metropolitan', 'Hdfc bank', 'Pan Bangkok', 'Food Court']"
https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-huda-sector-gurgaon-48600-sq-ft-spid-H84345526,7 Bedrooms,8 Bathrooms,3+ Balconies,"Pooja Room,Servant Room,Study Room",3 Floors,North,5 to 10 Year Old,H84345526,2799 sqft (260.04 sqm) Plot Area ,"['1 Water Purifier', '11 Fan', '1 Fridge', '1 Exhaust Fan', '8 Geyser', '1 Stove', '21 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '9 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Dining Table', 'No Sofa', 'No TV']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Indusind bank ATM', 'Hong Kong Bazaar Mall', 'Burger Singh', 'Surgicare Hospital Gurgaon', 'Icici bank', 'Anand Hospital Gurgaon', 'Wat-a-Burger', 'Intellion Park', 'Hdfc bank and atm', 'Ansal Institute of Technology', 'Clock tower', 'State bank ATM', 'Kriti Hospital', 'Hdfc bank & atm', 'Icici bank ATM', 'Arunodaya Deseret Eye Hospital', 'Medisca', 'Apollo Pharmacy', 'Heera Fuel Station', 'Naivedyam Restaurant', '222', 'Iilm University', 'Radhakrishna Shani Mandir', 'International Tech Park', 'Kotak mahindra bank', 'HCG CNG Station', 'Sector metro station', 'Sector 54 chowk metro station', 'IILM', 'Axis bank', 'Indusind bank', 'pracksht hospital', 'Citi bank ATM', 'Bikanerwala', 'Sushant College of Arts & Architecture', 'State bank of india', 'HUDA Office Complex', 'Pizza Hut', 'Suncity School', 'Hdfc bank', 'Sanatan Dharm Mandir']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-5350-sq-ft-spid-M84253462,4 Bedrooms,4 Bathrooms,3+ Balconies,"Study Room,Others,Servant Room,Pooja Room",4 Floors,East,1 to 5 Year Old,M84253462,5400 sqft (501.68 sqm) Plot Area | 5350 sqft (497.03 sqm) Built-up Area | 5200 sqft (483.1 sqm) Carpet Area,"['7 Fan', '1 Sofa', '1 Exhaust Fan', '11 Light', '4 TV', '4 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Stove', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Maintenance Staff', 'Water Storage']","[""Oyster's Water Park"", 'BSF Golf Course', 'Dwarka sector 21 metro station', 'Gurgaon railway station', 'Luxus Haritma Resort', 'The NorthCap University', 'Indira Gandhi International Airport', 'The Shikshiyan School', 'The Executive Centre', 'Dharampeth Main Road', ""Rion's Hospital"", 'Pacific D21 Mall', 'Dwarka Expressway']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-3618-sq-ft-r1-spid-M84063284,6 Bedrooms,7 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,South-East,5 to 10 Year Old,M84063284,3618 sqft (336.12 sqm) Plot Area,"['24 Wardrobe', '1 Fan', '1 Exhaust Fan', '8 Geyser', '1 Microwave', '1 Stove', '1 Light', '1 Chimney', '14 AC', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Umkal Hospital, Gurgaon', 'Appu Ghar', 'MG Road Station', 'Gurgaon, Old Railway', 'Delhi Public School', 'Sahara Mall', 'Indira Gandhi International Airport', 'Ambience Golf Greens', 'Gurgaon - Delhi Expy', 'The Bristol Hotel, Gurgaon', 'Emaar Business Park', 'Nehru Stadium']"
https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-phase-1-gurgaon-4518-sq-ft-r1-spid-Y84067334,8 Bedrooms,9 Bathrooms,3+ Balconies,"Pooja Room,Store Room,Study Room,Servant Room",3 Floors,North-East,5 to 10 Year Old,Y84067334,4518 sqft (419.74 sqm) Plot Area,"['25 Wardrobe', '1 Fan', '1 Exhaust Fan', '10 Geyser', '1 Stove', '1 Microwave', '1 Light', '1 Modular Kitchen', '1 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal']","['NH 148A', 'Indira Gandhi Intl Airport', 'The NorthCap University', 'Phase 2 Metro Station', 'Jacaranda Marg', 'Grand Mall', 'RBS HOSPITAL', 'Lancers International School']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-phase-1-gurgaon-9198-sq-ft-r1-spid-I84072172,4 Bedrooms,7 Bathrooms,3+ Balconies,"Study Room,Servant Room,Pooja Room,Store Room",3 Floors,East,10+ Year Old,I84072172,9198 sqft (854.52 sqm) Plot Area,"['1 Wardrobe', '1 Fan', '1 Exhaust Fan', '1 Geyser', '1 Stove', '1 Light', '1 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['NH 148A', 'Indira Gandhi Intl Airport', 'The NorthCap University', 'Phase 2 Metro Station', 'Jacaranda Marg', 'Grand Mall', 'RBS HOSPITAL', 'Lancers International School']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-3618-sq-ft-r1-spid-D84110934,6 Bedrooms,8 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,North-West,5 to 10 Year Old,D84110934,3618 sqft (336.12 sqm) Plot Area,"['1 Water Purifier', '1 Fan', '1 Exhaust Fan', '9 Geyser', '1 Stove', '1 Light', '14 AC', '1 Chimney', '1 Modular Kitchen', '26 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Umkal Hospital, Gurgaon', 'Appu Ghar', 'MG Road Station', 'Gurgaon, Old Railway', 'Delhi Public School', 'Sahara Mall', 'Indira Gandhi International Airport', 'Ambience Golf Greens', 'Gurgaon - Delhi Expy', 'The Bristol Hotel, Gurgaon', 'Emaar Business Park', 'Nehru Stadium']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-the-vilas-dlf-phase-2-gurgaon-8000-sq-ft-r1-spid-X84184838,6 Bedrooms,8 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,West,5 to 10 Year Old,X84184838,8000 sqft (743.22 sqm) Plot Area | 6600 sqft (613.16 sqm) Carpet Area,"['11 Fan', '1 Fridge', '1 Exhaust Fan', '8 Geyser', '1 Stove', '1 Light', '1 Modular Kitchen', '15 AC', '1 Chimney', '22 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Appu Ghar Amusement park', 'Rbs Hospital', 'DLF Golf and Country', 'Delhi Public School', 'The NorthCap University', 'Global Business Park', 'Trident Hotel', 'Belvedere Towers', 'Grand Mall', 'IGI Airport', 'National Highway 148A']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-3618-sq-ft-r1-spid-E84185710,6 Bedrooms,7 Bathrooms,3+ Balconies,"Pooja Room,Servant Room,Store Room",3 Floors,North-East,5 to 10 Year Old,E84185710,3618 sqft (336.12 sqm) Plot Area,"['22 Wardrobe', '10 Fan', '1 Exhaust Fan', '7 Geyser', '1 Microwave', '1 Stove', '2 Light', '1 Modular Kitchen', '11 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal']","['Umkal Hospital, Gurgaon', 'Appu Ghar', 'MG Road Station', 'Gurgaon, Old Railway', 'Delhi Public School', 'Sahara Mall', 'Indira Gandhi International Airport', 'Ambience Golf Greens', 'Gurgaon - Delhi Expy', 'The Bristol Hotel, Gurgaon', 'Emaar Business Park', 'Nehru Stadium']"
