property_name,link,society,price,area,areawithtype
"3 BHK Flat in Sector 67, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2010-sq-ft-spid-N83537532,Bestech Park View Spa Next,₹3.21 Cr,"₹15,970 /sqft","2,010 sqft (187 sqm) Super Built-up Area"
"3 BHK Flat in Sector 3, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-habitat-sector-3-gurgaon-2080-sq-ft-r3-spid-G76828901,Godrej Habitat,₹1.99 Cr,"₹9,576 /sqft","2,080 sqft (193 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1625-sq-ft-spid-N83959742,Godrej Meridien,₹2.6 Cr,"₹16,000 /sqft","1,625 sqft (151 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1852-sq-ft-spid-Y83505782,Shapoorji Pallonji Joyville Gurugram,₹2.67 Cr,"₹14,416 /sqft","1,852 sqft (172 sqm) Built-up Area"
"3 BHK Flat in Sector 90, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-1818-sq-ft-spid-U82892976,DLF Regal Gardens,₹2.15 Cr,"₹11,826 /sqft","1,818 sqft (169 sqm) Super Built-up Area"
"2 BHK Flat in Sector 67A, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pyramid-square-67a-sector-67a-gurgaon-592-sq-ft-spid-D85180256,Pyramid Square 67A,₹90 Lac,"₹15,202 /sqft",592 sqft (55 sqm) Carpet Area
"3 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sare-crescent-parc-royal-greens-phase-1-sector-92-gurgaon-1198-sq-ft-spid-E85371170,Sare Crescent Parc Royal Greens Phase 1,₹1.15 Cr,"₹9,599 /sqft","1,198 sqft (111 sqm) Built-up Area"
"4 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-2226-sq-ft-spid-H85352448,Sare Homes,₹1.98 Cr,"₹8,894 /sqft","2,226 sqft (207 sqm) Built-up Area"
"2 BHK Flat in Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eldeco-accolade-sohna-gurgaon-1457-sq-ft-spid-U84005646,Eldeco Accolade,₹1.46 Cr,"₹10,020 /sqft","1,457 sqft (135 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raheja-atharva-sector-109-gurgaon-2381-sq-ft-spid-D85292876,Raheja Atharva,₹1.9 Cr,"₹7,978 /sqft","2,381 sqft (221 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1359-sq-ft-spid-F85153828,Hero Homes,₹1.9 Cr,"₹13,980 /sqft","1,359 sqft (126 sqm) Super Built-up Area"
"4 BHK Flat in DLF Phase 5, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-wellington-estate-dlf-phase-5-gurgaon-1740-sq-ft-spid-S85368120,DLF Wellington Estate,₹4.95 Cr,"₹28,448 /sqft","1,740 sqft (162 sqm) Super Built-up Area"
"4 BHK Flat in Sector 111, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-puri-diplomatic-greens-sector-111-gurgaon-2950-sq-ft-spid-S85267714,Puri Diplomatic Greens,₹4.6 Cr,"₹15,593 /sqft","2,950 sqft (274 sqm) Super Built-up Area"
"4 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2720-sq-ft-r1-spid-M81620817,Godrej Meridien,₹4.1 Cr,"₹15,073 /sqft","2,720 sqft (253 sqm) Super Built-up Area"
"3 BHK Flat in Sector 82, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-casa-bella-sector-82-gurgaon-1960-sq-ft-spid-K84444276,Mapsko Casa Bella,₹2.3 Cr,"₹11,734 /sqft","1,960 sqft (182 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-greenopolis-sector-89-gurgaon-1910-sq-ft-r1-spid-M82940592,Greenopolis,₹1.68 Cr,"₹8,795 /sqft","1,910 sqft (177 sqm) Super Built-up Area"
"4 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-sanskruti-sector-92-gurgaon-2325-sq-ft-spid-O84384666,Bestech Park View Sanskruti,₹2.85 Cr,"₹12,258 /sqft","2,325 sqft (216 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-1942-sq-ft-spid-G83890526,Conscient Heritage Max,₹2.6 Cr,"₹13,388 /sqft","1,942 sqft (180 sqm) Super Built-up Area"
"4 BHK Flat in Sector 93, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-spaze-privvy-the-address-sector-93-gurgaon-3000-sq-ft-spid-Z84202810,Spaze Privvy The Address,₹3.8 Cr,"₹12,666 /sqft","3,000 sqft (279 sqm) Carpet Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-B84467656,Smart World Gems,₹1.6 Cr,"₹10,709 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"2 BHK Flat in Sector 67A, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1540-sq-ft-spid-J84449736,Ireo The Corridors,₹2.45 Cr,"₹15,909 /sqft","1,540 sqft (143 sqm) Super Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1629-sq-ft-spid-Z84126132,Unitech Fresco,₹2.6 Cr,"₹15,960 /sqft","1,629 sqft (151 sqm) Super Built-up Area"
"4 BHK Flat in Sector 82, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-2425-sq-ft-spid-D85289542,Vatika The Seven Lamps,₹2.95 Cr,"₹12,164 /sqft","2,425 sqft (225 sqm) Super Built-up Area"
"2 BHK Flat in Sector 68, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-the-marina-sector-68-gurgaon-1304-sq-ft-spid-C83962644,M3M The Marina,₹1.65 Cr,"₹12,653 /sqft","1,304 sqft (121 sqm) Super Built-up Area"
"3 BHK Flat in sector 58, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2164-sq-ft-r2-spid-U81131101,Ireo The Grand Arch,₹5.1 Cr,"₹23,567 /sqft","2,164 sqft (201 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-K85254790,M3M Soulitude,₹1.6 Cr,"₹10,709 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-Y85237774,DLF The Ultima,₹3.62 Cr,"₹17,238 /sqft","2,100 sqft (195 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2092-sq-ft-spid-J85178134,DLF The Ultima,₹3.64 Cr,"₹17,399 /sqft","2,092 sqft (194 sqm) Super Built-up Area"
"4 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-4548-sq-ft-spid-N84575762,Adani M2K Oyster Grande,₹6.5 Cr,"₹14,291 /sqft","4,548 sqft (423 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1669-sq-ft-spid-T84574904,Shapoorji Pallonji Joyville Gurugram,₹2.45 Cr,"₹14,679 /sqft","1,669 sqft (155 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2092-sq-ft-spid-M82830492,DLF The Ultima,₹3.65 Cr,"₹17,447 /sqft","2,092 sqft (194 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-2149-sq-ft-spid-P83998788,Conscient Heritage Max,₹2.95 Cr,"₹13,727 /sqft","2,149 sqft (200 sqm) Super Built-up Area"
"2 BHK Flat in Sector 61, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-1365-sq-ft-r1-spid-C79815849,Pioneer Park,₹2.3 Cr,"₹16,849 /sqft","1,365 sqft (127 sqm) Super Built-up Area"
"4 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2812-sq-ft-spid-V83435712,SS The Leaf,₹3.7 Cr,"₹13,157 /sqft","2,812 sqft (261 sqm) Super Built-up Area"
"4 BHK Flat in Sector 43, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-navyug-apartments-sector-43-gurgaon-2700-sq-ft-spid-J83860930,Navyug Apartments,₹3.87 Cr,"₹14,333 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"4 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-2162-sq-ft-spid-X83262008,Shapoorji Pallonji Joyville Gurugram,₹3.1 Cr,"₹14,338 /sqft","2,162 sqft (201 sqm) Super Built-up Area"
"3 BHK Flat in Sector 67A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1727-sq-ft-spid-C84449942,Ireo The Corridors,₹2.8 Cr,"₹16,213 /sqft","1,727 sqft (160 sqm) Super Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1828-sq-ft-spid-Q83404598,M3M Heights,₹3.42 Cr,"₹18,708 /sqft","1,828 sqft (170 sqm) Carpet Area"
"3 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sare-crescent-parc-sector-92-gurgaon-1326-sq-ft-spid-A85053018,Sare Crescent Parc,₹1.22 Cr,"₹9,200 /sqft","1,326 sqft (123 sqm) Built-up Area"
"4 BHK Flat in Sector 62, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-pioneer-urban-presidia-sector-62-gurgaon-3890-sq-ft-spid-J83683298,Pioneer Urban Presidia,₹9.5 Cr,"₹24,421 /sqft","3,890 sqft (361 sqm) Super Built-up Area"
"3 BHK Flat in Sector 49, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orchid-petals-sector-49-gurgaon-1805-sq-ft-spid-T83377520,Orchid Petals,₹3.15 Cr,"₹17,451 /sqft","1,805 sqft (168 sqm) Super Built-up Area"
"3 BHK Flat in DLF Phase 5, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-carlton-estate-dlf-phase-5-gurgaon-1300-sq-ft-spid-N83505022,DLF Carlton Estate,₹3 Cr,"₹23,076 /sqft","1,300 sqft (121 sqm) Carpet Area"
"2 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1180-sq-ft-spid-D83235562,Emaar MGF The Palm Drive,₹2.2 Cr,"₹18,644 /sqft","1,180 sqft (110 sqm) Super Built-up Area"
"3 BHK Flat in Sector 37C, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ild-grand-sector-37c-gurgaon-1790-sq-ft-spid-H80298277,ILD Grand,₹1.58 Cr,"₹8,826 /sqft","1,790 sqft (166 sqm) Super Built-up Area"
"3 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-sanskruti-sector-92-gurgaon-2120-sq-ft-spid-I82779690,Bestech Park View Sanskruti,₹2.6 Cr,"₹12,264 /sqft","2,120 sqft (197 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-R85204830,Hero Homes,₹1.65 Cr,"₹15,013 /sqft","1,099 sqft (102 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-L84810386,Emaar Imperial Gardens,₹2.5 Cr,"₹12,345 /sqft","2,025 sqft (188 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1689-sq-ft-spid-Q84993488,Adani M2K Oyster Grande,₹2.02 Cr,"₹11,959 /sqft","1,689 sqft (157 sqm) Super Built-up Area"
"3 BHK Flat in Sector 49, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orchid-petals-sector-49-gurgaon-1805-sq-ft-spid-Q84850300,Orchid Petals,₹2.99 Cr,"₹16,565 /sqft","1,805 sqft (168 sqm) Super Built-up Area"
"3 BHK Flat in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-1830-sq-ft-spid-N84554342,Paras Irene,₹2.72 Cr,"₹14,863 /sqft","1,830 sqft (170 sqm) Super Built-up Area"
"3 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-r3-spid-D77599191,Conscient Elevate,₹5.3 Cr,"₹25,298 /sqft","2,095 sqft (195 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-S83337108,Hero Homes,₹1.56 Cr,"₹14,194 /sqft","1,099 sqft (102 sqm) Super Built-up Area"
"3 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2595-sq-ft-r2-spid-K79445959,Conscient Elevate,₹6.6 Cr,"₹25,433 /sqft","2,595 sqft (241 sqm) Super Built-up Area"
"3 BHK Flat in Sector 79, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-mount-ville-sector-79-gurgaon-1490-sq-ft-spid-Z85315242,Mapsko Mount Ville,₹1.85 Cr,"₹12,416 /sqft","1,490 sqft (138 sqm) Super Built-up Area"
"2 BHK Flat in Sector 113, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-1276-sq-ft-spid-X84803182,La Vida by Tata Housing,₹2.05 Cr,"₹16,065 /sqft","1,276 sqft (119 sqm) Built-up Area"
"3 BHK Flat in Sector 113, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-1920-sq-ft-spid-Y83938436,La Vida by Tata Housing,₹4.1 Cr,"₹21,353 /sqft","1,920 sqft (178 sqm) Carpet Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-1930-sq-ft-spid-B84070836,DLF New Town Heights 2,₹2.05 Cr,"₹10,621 /sqft","1,930 sqft (179 sqm) Carpet Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1395-sq-ft-spid-F85026910,M3M Soulitude,₹1.6 Cr,"₹14,545 /sqft","1,395 sqft (130 sqm) Super Built-up Area"
"2 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vipul-lavanya-sector-81-gurgaon-1225-sq-ft-spid-X85290332,Vipul Lavanya,₹1.09 Cr,"₹8,857 /sqft","1,225 sqft (114 sqm) Super Built-up Area"
"2 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vipul-lavanya-sector-81-gurgaon-1250-sq-ft-spid-K85288230,Vipul Lavanya,₹1.1 Cr,"₹8,800 /sqft","1,250 sqft (116 sqm) Super Built-up Area"
"3 BHK Flat in Sector 90, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-1930-sq-ft-spid-I84227568,DLF New Town Heights 1,₹2.1 Cr,"₹10,880 /sqft","1,930 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 56, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-intelligentsia-apartment-sector-56-gurgaon-2100-sq-ft-spid-E84680194,Intelligentsia Apartment,₹2.4 Cr,"₹16,551 /sqft","2,100 sqft (195 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1689-sq-ft-spid-N83449460,Adani M2K Oyster Grande,₹2.25 Cr,"₹13,321 /sqft","1,689 sqft (157 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-R85175368,M3M Soulitude,₹1.7 Cr,"₹11,378 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"2 BHK Flat in Sector 70, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1300-sq-ft-spid-K85182576,Shree Vardhman Victoria,₹1.59 Cr,"₹12,230 /sqft","1,300 sqft (121 sqm) Super Built-up Area"
"4 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-orris-carnation-residency-sector-85-gurgaon-1975-sq-ft-spid-H85149346,Orris Carnation Residency,₹1.65 Cr,"₹8,354 /sqft","1,975 sqft (183 sqm) Super Built-up Area"
"4 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-the-heartsong-sector-108-gurgaon-2779-sq-ft-spid-S84566642,Experion The Heartsong,₹4.15 Cr,"₹14,933 /sqft","2,779 sqft (258 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1425-sq-ft-spid-Q84299176,Smart World Gems,₹1.75 Cr,"₹12,280 /sqft","1,425 sqft (132 sqm) Super Built-up Area"
"3 BHK Flat in Sector 67A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1727-sq-ft-r1-spid-A79271523,Ireo The Corridors,₹2.8 Cr,"₹16,213 /sqft","1,727 sqft (160 sqm) Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-estate-sector-65-gurgaon-1350-sq-ft-spid-U84386062,Emaar MGF Emerald Estate,₹2.55 Cr,"₹18,888 /sqft","1,350 sqft (125 sqm) Super Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1932-sq-ft-spid-R83125624,M3M Heights,₹3.67 Cr,"₹18,995 /sqft","1,932 sqft (179 sqm) Super Built-up Area"
"4 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-brisk-lumbini-terrace-homes-sector-109-gurgaon-2836-sq-ft-spid-B84650774,Brisk Lumbini Terrace Homes,₹2.35 Cr,"₹8,286 /sqft","2,836 sqft (263 sqm) Super Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-M85074478,DLF The Skycourt,₹2.5 Cr,"₹12,960 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"4 BHK Flat in Sector 99, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-vatika-sovereign-park-sector-99-gurgaon-3360-sq-ft-spid-P85077906,Vatika Sovereign Park,₹4.35 Cr,"₹12,946 /sqft","3,360 sqft (312 sqm) Super Built-up Area"
"3 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-E85068916,SS The Leaf,₹2.65 Cr,"₹11,004 /sqft","2,408 sqft (224 sqm) Super Built-up Area"
"4 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-1465-sq-ft-r1-spid-J78979251,Sare Homes,₹2.27 Cr,"₹15,509 /sqft","1,465 sqft (136 sqm) Carpet Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chintels-serenity-sector-109-gurgaon-1590-sq-ft-spid-L84789676,Chintels Serenity,₹2.3 Cr,"₹14,465 /sqft","1,590 sqft (148 sqm) Super Built-up Area"
"3 BHK Flat in Sector 37D, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-sector-37d-gurgaon-1250-sq-ft-r1-spid-H77176829,Signature Global City,₹1.55 Cr,"₹12,916 /sqft","1,250 sqft (116 sqm) Super Built-up Area"
"3 BHK Flat in Sector 61, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1626-sq-ft-spid-Z83402268,Smart World Orchard,₹2.65 Cr,"₹16,297 /sqft","1,626 sqft (151 sqm) Carpet Area"
"2 BHK Flat in Sector 67A, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1485-sq-ft-r5-spid-W74657031,Ireo The Corridors,₹2.45 Cr,"₹16,498 /sqft","1,485 sqft (138 sqm) Super Built-up Area"
"3 BHK Flat in Sector 54, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-park-place-sector-54-gurgaon-1983-sq-ft-spid-H84905538,DLF Park Place,₹7.2 Cr,"₹36,308 /sqft","1,983 sqft (184 sqm) Super Built-up Area"
"3 BHK Flat in Sector 90, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-1760-sq-ft-spid-U84669774,DLF Regal Gardens,₹2.09 Cr,"₹11,875 /sqft","1,760 sqft (164 sqm) Super Built-up Area"
"4 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-4200-sq-ft-spid-W84327854,Bestech Park View Grand Spa,₹5.25 Cr,"₹12,500 /sqft","4,200 sqft (390 sqm) Super Built-up Area"
"3 BHK Flat in Sector 79, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-mount-ville-sector-79-gurgaon-1620-sq-ft-spid-E70090068,Mapsko Mount Ville,₹2 Cr,"₹10,987 /sqft","1,620 sqft (151 sqm) Super Built-up Area"
"3 BHK Flat in Sector 61, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1600-sq-ft-spid-K83358876,Smart World Orchard,₹2.8 Cr,"₹17,500 /sqft","1,600 sqft (149 sqm) Carpet Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1889-sq-ft-spid-N84783548,Adani M2K Oyster Grande,₹2.7 Cr,"₹14,293 /sqft","1,889 sqft (175 sqm) Super Built-up Area"
"4 BHK Flat in Sector 51, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-abhinandan-cghs-sector-51-gurgaon-2450-sq-ft-spid-A84156112,Abhinandan CGHS,₹3.2 Cr,"₹13,061 /sqft","2,450 sqft (228 sqm) Super Built-up Area"
