link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,furnishing_details,features,nearby_location
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-83-gurgaon-1800-sq-ft-spid-Y84391046,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,1st   of 4 Floors,East,0 to 1 Year Old,Y84391046,"['3 Wardrobe', '1 Exhaust Fan', '6 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Maintenance Staff', 'Park', 'Piped-gas', 'Visitor Parking']","['Petrol Pump', 'Rao Dhaba', ""McDonald's"", 'Haldiram', 'KFC', 'Pizza Hut', 'Orris Community Center', 'S.R.S. Hospital and Critical Care Unit', 'Petrol Pump Indian Oil']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-3213-sq-ft-spid-U86071956,4 Bedrooms,5 Bathrooms,1 Balcony,Pooja Room,1st   of 4 Floors,,0 to 1 Year Old,U86071956,"['1 Bed', '1 Wardrobe', '1 Fan', '1 Sofa', '1 Dining Table', '1 Stove', '1 Light', '1 AC', '1 Modular Kitchen', 'No Chimney', 'No Curtains', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'False Ceiling Lighting', 'Separate entry for servant room', 'Spacious Interiors']","['Arya Samaj Mandir', 'Religare Wellness', 'PVR Metropolitan', 'PVR Cinames', 'Kotak mahindra bank', 'Microsoft', 'Central bank atm teste 001112', 'Shri Shiv Shakthi Mandir', 'DT Cinemas', 'Jain Bhawan', 'American Montessori', 'Abn amro bank ATM', 'Uma Sanjeevani Health Centre And Hospital', 'Food Court', 'Deutsche bank', 'Icici bank', ""McDonald's"", 'RBS Dental Clinic', 'Kailash Nursing Home Gurgaon', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Indusind bank', 'Pan Bangkok', 'Axis bank ATM', 'Cosmodentz Dental Clinic', 'Neelkanth Medico', 'Mc Donalds', 'Hsbc bank', 'KPMG', 'Hdfc bank', 'Bain & Company', 'MGF Metropolitan', 'Parishram Resources', 'Lord krishna bank', 'Taikisha Engineering PVT', 'NutrioBox Gurugram', 'Kotak mahindra ATM', 'Citibank ATM', 'Dlf phase 2 metro station', '98.4', 'Cantine', 'Standard chartered bank', 'CEVA Logistics India', 'Dlf phase 3 metro station', 'Boston Consulting Group', 'Guardian', 'DLF Cyber City Phase II', 'Central bank ATM', 'Abn amro bank', 'Mukesh Dhaba']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-D84208742,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room",2nd   of 4 Floors,East,0 to 1 Year Old,D84208742,"['1 Water Purifier', '11 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '36 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Gola Sizzles', 'Roots', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Pizza Hut', 'Huda city centre metro station', 'The Oriental Bloom Chinese and Thai', 'Fat', 'Dr. Naval Mendiratta', 'Black Mambaa', 'Icici bank ATM', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Bikanervala', 'Drunken Monkey', 'Gravity Space Bar', 'Chikitsa', 'Mantis Eye LLP', 'Ncr library', 'PK Online', 'Umkal Hospital', 'Sidhesh Hospital Gurgaon', 'Sitaram Bhartia', 'Axis bank ATM', 'Standard chartered ATM', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Beer & Whisky Bar', 'Starbucks', 'Centre For Sight Gurgaon Sector 29', 'Barbecue Grill', 'Zura', 'PWO house', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'MoB Ministory of Beer', 'Park Baluchi', 'Naveidyam', 'Iffco chowk metro station', 'Dighent cafe']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-N84165234,4 Bedrooms,5 Bathrooms,3+ Balconies,"Pooja Room,Servant Room,Others",1st   of 4 Floors,North-East,0 to 1 Year Old,N84165234,"['5 Wardrobe', '9 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '1 Microwave', '31 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Gola Sizzles', 'Roots', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Pizza Hut', 'Huda city centre metro station', 'The Oriental Bloom Chinese and Thai', 'Fat', 'Dr. Naval Mendiratta', 'Icici bank ATM', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Bikanervala', 'Drunken Monkey', 'Chikitsa', 'Mantis Eye LLP', 'Ncr library', 'PK Online', 'Umkal Hospital', 'Sitaram Bhartia', 'Bharat petroleum', 'Axis bank ATM', 'Standard chartered ATM', 'Hdfc bank ATM', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Beer & Whisky Bar', 'Starbucks', 'Centre For Sight Gurgaon Sector 29', 'Barbecue Grill', 'Zura', 'PWO house', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'MoB Ministory of Beer', 'Park Baluchi', 'Naveidyam', 'Iffco chowk metro station', 'Dighent cafe']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-55-gurgaon-3000-sq-ft-spid-K78864595,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,4th   of 4 Floors,North-East,0 to 1 Year Old,K78864595,"['8 Wardrobe', '1 Water Purifier', '12 Fan', '1 Exhaust Fan', '8 Geyser', '1 Microwave', '12 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['HCG CNG Station', 'Radhakrishna Shani Mandir', 'Bikanerwala', 'pracksht hospital', 'Kriti Hospital', 'Sector metro station', 'Heera Fuel Station', 'Kotak mahindra bank', 'Intellion Park', 'Apollo Pharmacy', 'Pizza Hut', 'Sagar Ratna', 'Sushant College of Arts & Architecture', 'Hong Kong Bazaar Mall', 'Icici bank ATM', 'Icici bank', 'Suncity School', 'Sector 54 chowk metro station', 'International Tech Park', 'Two Horizon Center', 'Burger Singh', 'State bank ATM', 'Hdfc bank & atm', 'Indusind bank', 'Cafe Tonini', 'Iilm University', 'Shophouse by Kylin', 'Ansal Institute of Technology', 'Hdfc bank', 'Clock tower', 'Wat-a-Burger', 'State bank of india', 'Indusind bank ATM', 'Axis bank', 'Starbucks', 'Medisca', 'Arunodaya Deseret Eye Hospital', 'Sanatan Dharm Mandir', 'Hdfc bank and atm', ""Carl's Jr."", 'Anand Hospital Gurgaon', 'Naivedyam Restaurant', '222', 'Citi bank ATM', 'Surgicare Hospital Gurgaon', 'HUDA Office Complex', 'IILM']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-7-gurgaon-2800-sq-ft-spid-L85263914,4 Bedrooms,4 Bathrooms,3+ Balconies,,Ground of 3 Floors,West,1 to 5 Year Old,L85263914,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'No open drainage around']","['Kotak bank', 'Sneh Hospital Gurgaon', 'Sarvodya Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Gurgaon Eye Centre', 'D.R. Rajnis Gupta Clinic', 'Sparsh Hospital Gurgaon', 'Taneja Hospital', 'Mangalam Hospital and Heart Centre Gurgaon', 'Kidney Clinic', 'Dr. Ashok Jain', 'Chiranjiv Hospital', 'Dev Man Kathuria Clinic', 'Pizza Hut', 'Kr Dental Hub', 'M.S Hospital', 'Dronacharya Government College', 'St. Michaels Sr. Sec. School', 'Ravi Clinic and Health Care Centre', 'Indian bank', 'Dr. Sindhu Clinic', 'State bank ATM', 'Navjeevan Hospital and Maternity Centre', 'Shri Gobind Hospital', 'Dr. Hitesh Dawar', 'Satyam Hospital Gurgaon', 'Dr. Sarvejeet Singh', 'Dr. Ajay S. Gupta Clinic', 'Apna Enclave', 'Shree Krishna Hospital Gurgaon', 'Hdfc bank', 'Ankur Clinic and Maternity Home', 'Prateek Nursing Home And Polyclinic', 'Centre For Sight Gurgaon New Railway Road', 'State bank of india', 'Triveni Hospital Gurgaon', 'Lal Superspeciality Hospital', 'Chintapurni Mandir', 'Pearl Dental Clinic', 'Dr. Madan Clinic', 'Dr. Agya Ram Sharma Clinic', 'My Care Clinic', 'Aryan Hospital', 'Geeta Nursing Home Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Shiv Mahima Patient Care Bureau', 'Swastik Maternity and Medical Centre', 'Bindal Clinic', 'Esic Hospital Gurugram', 'Tirath Ram Hospitals Pvt Ltd']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2700-sq-ft-r3-spid-B71637726,4 Bedrooms,4 Bathrooms,2 Balconies,"Servant Room,Pooja Room",2nd   of 4 Floors,North-East,0 to 1 Year Old,B71637726,"['5 Wardrobe', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '25 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Sector 66 Main Rd', 'Pulse Multispecility Hospital', 'Badshahpur Sohna Rd Highway', 'DPS International Edge', 'Airia Mall', 'Indira Gandhi Intl Airport', 'Park Hospital', 'Garhi Harsaru Junction', 'Sector 55-56 Metro Station']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2700-sq-ft-spid-Q85915070,4 Bedrooms,4 Bathrooms,2 Balconies,"Servant Room,Others",3rd   of 4 Floors,North,0 to 1 Year Old,Q85915070,"['5 Wardrobe', '8 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '10 Light', '1 Chimney', '7 AC', '1 Modular Kitchen', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Rain Water Harvesting']","['Manesar Golf Course', 'Nakhrola Stadium', 'AapnoGhar Amusement Park', 'Rao Bharat Singh International School', 'Eros Corporate Park', 'SGT University', 'National Highway 48', 'Aarvy Hospital', 'Hyatt Regency Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-gardencity-enclave-sector-93-gurgaon-1611-sq-ft-spid-G85518694,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,1st   of 4 Floors,North-East,0 to 1 Year Old,G85518694,"['5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '14 Light', '1 Modular Kitchen', '4 AC', '1 Curtains', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Manesar Golf Course', 'Iris Broadway', 'Farrukh Nagar Railway Station', 'Rao Bharat Singh International School', 'National Highway', 'Nakhrola stadium', 'Shri Balaji’s Multispeciality Hospital', 'SGT University', 'Hyatt Regency Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-3150-sq-ft-spid-S85272976,4 Bedrooms,5 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room",3rd   of 4 Floors,,0 to 1 Year Old,S85272976,"['8 Fan', '1 Exhaust Fan', '6 Geyser', '3 Light', '1 Modular Kitchen', '6 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Maintenance Staff', 'Park', 'Visitor Parking']","['Manesar Golf Course', 'Nakhrola Stadium', 'AapnoGhar Amusement Park', 'Rao Bharat Singh International School', 'Eros Corporate Park', 'SGT University', 'National Highway 48', 'Aarvy Hospital', 'Hyatt Regency Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-4500-sq-ft-spid-N84252578,5 Bedrooms,4 Bathrooms,3 Balconies,"Store Room,Servant Room",3rd   of 4 Floors,South-East,0 to 1 Year Old,N84252578,"['8 Fan', '1 Exhaust Fan', '7 Geyser', '8 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society']","['Manesar Golf Course', 'Nakhrola Stadium', 'AapnoGhar Amusement Park', 'Rao Bharat Singh International School', 'Eros Corporate Park', 'SGT University', 'National Highway 48', 'Aarvy Hospital', 'Hyatt Regency Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2700-sq-ft-spid-G84248000,4 Bedrooms,4 Bathrooms,2 Balconies,"Study Room,Servant Room",2nd   of 4 Floors,South-East,0 to 1 Year Old,G84248000,"['1 Water Purifier', '10 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '6 Geyser', '1 Stove', '13 Light', '6 AC', '1 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Bed', '4 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Rain Water Harvesting']","['Manesar Golf Course', 'Nakhrola Stadium', 'AapnoGhar Amusement Park', 'Rao Bharat Singh International School', 'Eros Corporate Park', 'SGT University', 'National Highway 48', 'Aarvy Hospital', 'Hyatt Regency Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-31-gurgaon-3000-sq-ft-spid-Q78850427,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,1st   of 4 Floors,North-East,0 to 1 Year Old,Q78850427,"['6 Wardrobe', '1 Water Purifier', '10 Fan', '1 Exhaust Fan', '8 Geyser', '1 Microwave', '10 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['St. Angels Jr', 'Fast food', 'Dispencery', 'Aarvy Hospital', 'Manav Rachna Swimming Pool', 'Rajiv Chowk Mosque', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Pushpanjali Hospital', 'Hdfc ATM', 'Ahmed Hospital Multi Speciality', 'District library gurgaon', 'Dayal Eye & Maternity Centre', 'Icici bank ATM', 'Shivam Hospital Gurgaon', 'McKinsey & Company', 'Gardian Pharmacy', 'State bank of india ATM', 'KFC', 'Hanuman Mandir', 'Manav Rachna School', 'Darbar', 'govt sec school', 'Axis bank ATM', 'Fast Food', 'State bank of india sbi', 'Hdfc bank ATM', 'Om Sweets', 'Hdfc bank', '32nd Milestone', 'Pushpanjali Hospital Gurgaon', 'Raj Restaurant', 'Indian Oil', 'Sukhmani Hospital Pvt. Ltd', 'Medanta', 'Thakral Nursing and Maternity Home', 'IBP Petrol Pump', 'Road and Traffic Authority', 'Salvan Public School', 'IBP Petrol Station', 'Icici ATM', 'Cafe Coffee Day', 'City Medical', 'Citi bank ATM', 'CR Model Public School', 'Gurgaon Election Commission', 'Bansal Medicare and Maternity Centre', 'Bar and restaurant']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2250-sq-ft-spid-P82369622,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,3rd   of 4 Floors,East,1 to 5 Year Old,P82369622,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '10 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Max, Fortis', 'Pathways', 'Golf Course Road', 'Apollo', 'Amity', 'DPS', 'GD Goenka', 'Proposed Metro corridor', 'Artemis', 'Medicity', 'N.H-8', 'Shiskshantar']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-n-south-city-1-gurgaon-1600-sq-ft-spid-W85068148,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,2nd   of 4 Floors,North-East,0 to 1 Year Old,W85068148,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '15 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Rain Water Harvesting']","['Hsbc bank ATM', 'Gola Sizzles', 'Roots', ""Hops 'N' Brew"", 'Park Baluchi', 'Hdfc ATM', 'Sector-14 Market', 'Tocpao', 'Pizza Hut', 'The Oriental Bloom Chinese and Thai', 'Punjab national bank ATM', 'Black Mambaa', 'Icici bank ATM', 'Icici bank', ""McDonald's"", 'Gravity Space Bar', 'Shivam Hospital Gurgaon', 'Bikanervala', 'Gardian Pharmacy', 'State bank of india ATM', 'KFC', 'Management Development Institute', 'Spaghetti Kitchen & Bar', 'Axis bank ATM', 'Gung the palace Korean restaurant', 'ADDA', 'Hdfc bank ATM', 'Kalyani Hospital Gurgaon', 'Swagath', '32nd Milestone', 'Sangwan Hospital Gurgaon', 'Dhabba', 'Beer & Whisky Bar', 'Nagpal Nursing Home Gurgaon', 'Salvan Public School', 'Centre For Sight Gurgaon Sector 29', 'Ardor 29', 'Zura', 'Icici ATM', 'Cafe Coffee Day', 'Walking Street', 'City Medical', 'Standard chartered bank', 'Citi bank ATM', 'distillery', ""Domino's Pizza"", 'MoB Ministory of Beer', 'Community Center Sukhrali']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-3618-sq-ft-spid-U84543044,4 Bedrooms,5 Bathrooms,2 Balconies,Servant Room,4th   of 4 Floors,North,0 to 1 Year Old,U84543044,"['8 Wardrobe', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '1 Microwave', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Light', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Religare Wellness', 'Belgian Waffle', 'Sikandarpur rmrg metro station', 'The Chicken Boat', 'Bahrisons library', 'PVR Cinames', 'Sector 42-43 metro station', 'Lord Krishna Hospital', 'Kotak mahindra bank', 'Rbs ATM', 'Divine Look Clinic Centre 1', 'Sikka Maternity And Surgical Center', 'The shopping mall', 'Uma Sanjeevani Health Centre And Hospital', 'Food Court', 'Fat', 'Sikandarpur metro station', 'Icici bank ATM', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Hanuman Mandir', 'PK Online', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'Sitaram Bhartia', 'Axis bank ATM', 'Standard chartered ATM', 'Marwah Clinic', 'The Dental Lounge', 'Hsbc bank', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Axis bank', 'Starbucks', 'Sikanderpur metro station', 'Dlf phase 1 metro station', 'Lord krishna bank', 'Guru dronacharya metro station', 'Barbecue Grill', 'Emaar Business Park', '98.4', 'Guardian', 'Abn amro bank', 'Dighent cafe']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-the-orchard-sohna-gurgaon-2129-sq-ft-spid-C85560614,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,1st   of 4 Floors,East,0 to 1 Year Old,C85560614,"['1 Water Purifier', '1 Fridge', '7 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '28 Light', '6 AC', '1 Modular Kitchen', '1 Curtains', '1 Chimney', '3 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Dining Table', 'No Sofa', 'No TV']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Country Inn Hotel', 'Civil Hospital', 'Tau Devilal Stadium Sohna', 'K. R. Mangalam University', 'GD Goenka World School', 'Sohna Gurgaon Highway', 'Indira Gandhi International Airport']"
